nct_id,brief_title,phase,phase_simple,overall_status,enrollment,lead_sponsor,company,sponsor_scale,is_industry,is_big_pharma,arm_structure,n_arms,comparator_B,experimental_A,targets,modalities,biomarkers_pipeline,tme_relevant,is_combination,EGFR_mut,ALK,ROS1,KRAS_G12C,MET,PD-L1,first_line,later_line,biomarker_selected,biomarker_detail,elig_summary
NCT07489716,A Phase II Clinical Trial of SHR-1826 for Non-Small Cell Lung Cancer,PHASE2,Phase 2,RECRUITING,90,"Suzhou Suncadia Biopharmaceuticals Co., Ltd.",Suzhou Suncadia Biopharmaceuticals,86,1,0,single_arm,1,shr-1826,shr-1826,MET,ADC,MET;PD-L1,1,1,0,0,0,0,0,0,0,0,0,,metastatic · small-cell · measurable (RECIST)
NCT07491497,A Phase 1/2 Study of TRI-611 in ALK-Positive NSCLC,PHASE1;PHASE2,Phase 2,RECRUITING,160,"TRIANA Biomedicines, Inc.",TRIANA Biomedicines,1,1,0,multi_experimental,4,tri-611,tri-611,ALK,Small Molecule,ALK,0,1,0,1,0,0,0,0,1,0,1,ALK+,metastatic · 1st-line · small-cell · measurable (RECIST)
NCT07492342,Fulzerasib Sequential Sintilimab Plus Platinum-Doublet Neoadjuvant Therapy for Resectable KRAS G12C-Mutant NSCLC,PHASE2,Phase 2,RECRUITING,30,Jianxing He,Jianxing He,1,0,0,single_arm,1,fulzerasib,fulzerasib,KRAS,Small Molecule,ALK;KRAS,0,1,0,1,0,1,0,0,0,0,1,"ALK+, KRAS G12C",metastatic · squamous · measurable (RECIST)
NCT07499674,Evaluation of the Safety and Efficacy of Abenacianine (VGT-309) to Identify Cancer in Subjects Undergoing Surgery for Cancer in the Lung,PHASE3,Phase 3,RECRUITING,132,"Vergent Bioscience, Inc.",Vergent Bioscience,3,1,0,multi_experimental,2,abenacianine,,,,,0,0,0,0,0,0,0,0,0,0,0,,
NCT07501169,Sacituzumab Tirumotecan in Combination With Anlotinib in Previously Treated Patients With Extensive-Stage Small Cell Lung Cancer (ES-SCLC),PHASE2,Phase 2,NOT_YET_RECRUITING,33,Sichuan University,Sichuan University,9,0,0,single_arm,1,sacituzumab tirumotecan and anlotinib,sacituzumab tirumotecan and anlotinib,TROP-1,ADC,TROP-1,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · small-cell · measurable (RECIST)
NCT07502300,A Study Comparing BL-B01D1 Combined With Tislelizumab Versus Platinum-containing Chemotherapy Combined With Tislelizumab as First-line Treatment in Patients With Extensive-stage Small Cell Lung Cancer(PANKU-Lung07),PHASE3,Phase 3,RECRUITING,562,"Sichuan Baili Pharmaceutical Co., Ltd.",Sichuan Baili Pharmaceutical,127,1,0,active_comparator,2,carboplatin;etoposide;tislelizumab,bl-b01d1;tislelizumab,PD-1,ADC,,1,1,0,0,0,0,0,0,0,0,0,,metastatic · small-cell · measurable (RECIST)
NCT07503808,A Study of IDE034 in Adult Participants With Locally Advanced/Metastatic Solid Tumors Types,PHASE1,Phase 1,RECRUITING,150,IDEAYA Biosciences,IDEAYA Biosciences,11,1,0,multi_experimental,2,ide034,ide034,PTK7,ADC,HER2,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST) · ECOG 0
NCT07513376,A Clinical Trial of Adjuvant Intismeran (V940) With or Without Pembrolizumab Coformulated With Berahyaluronidase Alfa (MK-3475A) in High-Risk Stage I Non-Small Cell Lung Cancer (V940-014),PHASE3,Phase 3,RECRUITING,876,Merck Sharp & Dohme LLC,Merck (MSD),649,1,1,placebo_comparator,3,,intismeran;pembrolizumab coformulated with berahyaluronidase alfa,PD-1,mRNA,,0,1,0,0,0,0,0,0,0,0,0,,small-cell
NCT07517198,Dose Determining Study of EXS74539 (REC-4539) in Participants With Select Solid Tumors,PHASE1,Phase 1,RECRUITING,40,"Exscientia AI Ltd., a wholly owned subsidiary of Recursion Pharmaceuticals, Inc.","Exscientia AI Ltd., a wholly owned subsidiary of Recursion Pharmaceuticals",3,1,0,single_arm,1,exs74539,exs74539,LSD1,Small Molecule,,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT07519655,Phase 1 Study of PF-08046033 in Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,250,Pfizer,Pfizer,687,1,1,multi_experimental,10,pf-08046033,pf-08046033,GPNMB,ADC,GPNMB,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07531095,Study of Tarlatamab + ZL-1310 +/- Anti-programmed Death Ligand 1 (Anti-PD-L1) in Small Cell Lung Cancer (SCLC),PHASE1,Phase 1,RECRUITING,160,Amgen,Amgen,323,1,1,multi_experimental,3,tarlatamab;zl-1310,durvalumab;tarlatamab;zl-1310,PD-L1,ADC,DLL3 expression (H-score),1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07535437,A Study of Ivonescimab in Combination With Dato-DXd or Osimertinib in People With Non-Small Cell Lung Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,66,Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,411,0,0,multi_experimental,4,ivonescimab,dato-dxd;ivonescimab;osimertinib,PD-1,Bispecific Antibody,BRAF;EGFR;MSS;PD-L1;TROP2;VEGF;pMMR,1,1,1,0,0,0,0,0,0,0,1,EGFRm,metastatic · small-cell · measurable (RECIST) · ECOG 0-1
NCT07535463,"A Study of Ivonescimab, Chemotherapy, and Stereotactic Radiosurgery for People With Non-Small Cell Lung Cancer",PHASE1;PHASE2,Phase 2,RECRUITING,53,Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,411,0,0,single_arm,1,ivonescimab;stereotactic radiosurgery,ivonescimab;stereotactic radiosurgery,PD-1,Bispecific Antibody,ALK;BRAF;MSS;PD-L1;ROS1;pMMR,1,1,0,0,1,0,0,1,0,0,1,"ROS1+, PD-L1+",metastatic · squamous
NCT07538271,"A Study of Benmelstobart, Anlotinib, Chemotherapy and Thoracic Radiotherapy for People With Extensive-stage Small Cell Lung Cancer",PHASE2,Phase 2,NOT_YET_RECRUITING,33,Yayi He,Yayi He,1,0,0,single_arm,1,anlotinib;benmelstobart;carboplatin or cisplatin;etoposide;thoracic radiotherapy,anlotinib;benmelstobart;carboplatin or cisplatin;etoposide;thoracic radiotherapy,VEGF/VEGFR,Small Molecule,PD-L1,0,1,0,0,0,0,0,1,0,0,1,PD-L1+,metastatic · small-cell · measurable (RECIST)
NCT07538804,A Study to Investigate ANS02 in Participants With EGFR Mutation-Positive Non-Small Cell Lung Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,294,"Avistone Biotechnology Co., Ltd.",Avistone Biotechnology,12,1,0,single_arm,1,ans02,ans02,EGFR,Small Molecule,EGFR,0,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07538973,A Clinical Study to Evaluate the Pharmacokinetics and Safety of Anecatibin Fumarate Capsules in Subjects With Impaired Liver Function Versus Normal Liver Function,PHASE1,Phase 1,NOT_YET_RECRUITING,24,"Chia Tai Tianqing Pharmaceutical Group Co., Ltd.",Chia Tai Tianqing Pharmaceutical,213,1,0,single_arm,1,anecatibin fumarate capsules,anecatibin fumarate capsules,,Small Molecule,,0,1,0,0,0,0,0,0,0,0,0,,
NCT07540572,"A Study to Investigate the Safety, Pharmacokinetics, and Preliminary Efficacy of IDE574 Therapy in Adult Participants With Advanced Solid Tumors",PHASE1,Phase 1,RECRUITING,160,IDEAYA Biosciences,IDEAYA Biosciences,11,1,0,multi_experimental,4,ide574,fulvestrant injection;ide574,HER2,Small Molecule,ER;HER2,0,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · ECOG 1
NCT07541170,A Study to Evaluate the Efficacy and Safety of Divarasib Compared With Investigator's Choice of Immunotherapy or Observation in Participants With Resected Stage II-III KRAS G12C-Positive Non-Small Cell Lung Cancer (NSCLC),PHASE3,Phase 3,RECRUITING,400,Hoffmann-La Roche,Roche/Genentech,922,1,1,active_comparator,2,nivolumab;pembrolizumab,divarasib,PD-1,Monoclonal Antibody,KRAS;PD-L1,1,1,0,0,0,1,0,0,0,0,1,KRAS G12C,metastatic · squamous
NCT07542704,A Study to Investigate the Safety and Efficacy of KQB368 as Monotherapy in Participants With Advanced Solid Malignancies,PHASE1,Phase 1,NOT_YET_RECRUITING,48,Kumquat Biosciences Inc.,Kumquat Biosciences,7,1,0,single_arm,1,kqb368,kqb368,KRAS,Small Molecule,KRAS,0,1,0,0,0,1,0,0,0,0,1,KRAS G12C,metastatic · measurable (RECIST)
NCT07545213,Efficacy and Safety of SKB264 Plus Anlotinib in EGFR-TKI-Resistant Advanced NSCLC With Liver Metastasis,PHASE2,Phase 2,NOT_YET_RECRUITING,27,The Fourth Affiliated Hospital of Zhejiang University School of Medicine,The Fourth Affiliated Hospital of Zhejiang University School of Medicine,1,0,0,single_arm,1,skb264,skb264,TROP2,ADC,HER2;TROP2,1,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT07545954,DSP-0390 in Combination With Atezolizumab for Small Cell Lung Cancer,PHASE1,Phase 1,RECRUITING,20,Washington University School of Medicine,Washington University School of Medicine,178,0,0,multi_experimental,3,atezolizumab;dsp-0390,atezolizumab;dsp-0390,EBP,Small Molecule,PD-L1,0,1,0,0,0,0,0,1,1,0,1,PD-L1+,metastatic · 1st-line · small-cell · measurable (RECIST)
NCT07550842,A Clinical Study for the Safety and Efficacy of BL0020 Injection in Combination With Toripalimab Injection in Patients With Recurrent Extensive-Stage Small Cell Lung Cancer,PHASE1,Phase 1,NOT_YET_RECRUITING,33,"Shanghai Best-Link Bioscience, LLC",Shanghai Best-Link Bioscience,6,1,0,single_arm,1,bl0020;toripalimab,bl0020;toripalimab,PD-1,Peptide,PD-L1,0,1,0,0,0,0,0,0,1,1,0,,metastatic · 1st-line · squamous
NCT07551414,Zorifertinib Plus Intra-Ommaya CSF Chemotherapy for Leptomeningeal Progression in NSCLC After Third-Generation EGFR-TKI,PHASE2,Phase 2,NOT_YET_RECRUITING,38,"Cancer Institute and Hospital, Chinese Academy of Medical Sciences","Cancer Institute and Hospital, Chinese Academy of Medical Sciences",24,0,0,single_arm,1,zorifertinib plus intra-ommaya csf,zorifertinib plus intra-ommaya csf,EGFR,Small Molecule,EGFR;MET,0,1,1,0,0,0,0,0,0,1,1,EGFRm,metastatic · 2nd-line+ · small-cell
NCT07551635,SMARCA4/2 Inhibitor for POU2F3-Positive SCLC,PHASE2,Phase 2,NOT_YET_RECRUITING,20,Dana-Farber Cancer Institute,Dana-Farber Cancer Institute,326,0,0,single_arm,1,fhd-286,fhd-286,SMARCA4,Small Molecule,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07551778,Allogeneic NK Cell Therapy Combined With Standard Maintenance Treatment in Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,42,"BOE Technology Group Co., Ltd.",BOE Technology,2,1,0,multi_experimental,5,nk cells,nk cells;nk cells + cetuximab/bevacizumab + capecitabine as first-line maintenance therapy;nk cells + pd-(l)1 inhibitor + capecitabine or s-1 as first-line maintenance therapy;nk cells + pd-(l)1 inhibitor + pemetrexed as first-line maintenance therapy;nk cells + pd-(l)1 inhibitor + vegf inhibitor as first-line maintenance therapy,VEGF/VEGFR,Cell Therapy,ALK;BRAF;HER2;KRAS;PR;ROS1,1,1,1,0,1,0,0,0,1,0,1,"EGFRm, ROS1+",metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT07554339,A Clinical Trial of Calderasib (MK-1084) and Durvalumab in People With Non-Small Cell Lung Cancer (MK-1084-015/KANDLELIT-015),PHASE3,Phase 3,RECRUITING,310,Merck Sharp & Dohme LLC,Merck (MSD),649,1,1,active_comparator,2,durvalumab;placebo to mk-1084,calderasib;durvalumab,PD-L1,Monoclonal Antibody,EGFR;KRAS;PD-L1;biomarker,1,1,0,0,0,1,0,1,0,0,1,"KRAS G12C, PD-L1+",locally advanced · squamous
NCT07554859,GFH375 Monotherapy and Combination Therapy as First-Line Treatment for Advanced KRAS G12D-Mutant Non-Small Cell Lung Cancer,PHASE2,Phase 2,NOT_YET_RECRUITING,90,Genfleet Therapeutics (Shanghai) Inc.,Genfleet Therapeutics (Shanghai),15,1,0,multi_experimental,3,,arm b:gfh375;arm c:gfh375;arma:gfh375,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT07558200,Phase Ia/Ib Study of FXB0871 Monotherapy in Locally Advanced/Metastatic Solid Tumors,PHASE1,Phase 1,NOT_YET_RECRUITING,138,Shanghai Fosun Pharmaceutical Industrial Development Co. Ltd.,Shanghai Fosun Pharmaceutical Industrial Development,14,1,0,multi_experimental,4,,intervention1：fxb0871;intervention2：fxb0871;intervention3：fxb0871;intervention4：fxb0871,,Cell Therapy,,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07559019,Safety and Preliminary Activity of BI115 in Advanced SCLC,PHASE1,Phase 1,RECRUITING,150,Innovent Biologics (Suzhou) Co. Ltd.,Innovent,107,1,0,single_arm,1,ibi115,ibi115,PD-L1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,0,0,0,0,,advanced · small-cell · measurable (RECIST)
NCT07559929,A Study of DXC006 With Immune Checkpoint Inhibitors or Platinum for Small Cell Lung Cancer.,PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,200,"Hangzhou DAC Biotechnology Co., Ltd.",Hangzhou DAC Biotechnology,5,1,0,multi_experimental,3,dxc006,carboplatin;cisplatin;dxc006;toripalimab,CD56,ADC,,1,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous
NCT07560111,A Phase II Study of GC101 in NSCLC,PHASE2,Phase 2,RECRUITING,28,Shanghai Juncell Therapeutics,Shanghai Juncell Therapeutics,19,1,0,single_arm,1,autologous tumor infiltrating lymphocytes,autologous tumor infiltrating lymphocytes,,Cell Therapy,ALK;BRAF;EGFR;KRAS;MET;NTRK;RET,1,1,1,0,0,1,1,0,0,0,1,"EGFRm, KRAS G12C, MET+",metastatic · small-cell · measurable (RECIST)
NCT07562581,A Phase 2 Study of Luvometinib Combined With Anlotinib in KRAS-mutated NSCLC,PHASE2,Phase 2,RECRUITING,48,Shanghai Fosun Pharmaceutical Industrial Development Co. Ltd.,Shanghai Fosun Pharmaceutical Industrial Development,14,1,0,multi_experimental,2,luvometinib + anlotinib,luvometinib + anlotinib,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST) · ECOG 0-1
NCT07563738,A 2-part Phase 1/2 Open-label Trial on ODM-212,PHASE1;PHASE2,Phase 2,RECRUITING,229,"Orion Corporation, Orion Pharma","Orion Corporation, Orion Pharma",11,1,0,multi_experimental,3,odm-212,gemcitabine and nab-paclitaxel;ipilimumab and nivolumab;odm-212;sotorasib,TEAD,Small Molecule,Hippo pathway;KRAS;PD-L1;PR;YAP,0,1,0,0,0,1,0,1,1,0,1,"KRAS G12C, PD-L1+",metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT07564401,"A Study to Evaluate DJI136, a DLL3-targeted CAR-T Therapy",PHASE1;PHASE2,Phase 2,RECRUITING,80,Novartis Pharmaceuticals,Novartis,836,1,1,multi_experimental,2,dji136,dji136,DLL3,CAR-T,PD-L1,1,1,0,0,0,0,0,1,0,0,1,PD-L1+,metastatic · small-cell · measurable (RECIST)
NCT07566052,"A Study to Compare Setidegrasib (ASP3082) With Docetaxel, in People With Non-small Cell Lung Cancer With a KRAS G12D Mutation",PHASE3,Phase 3,RECRUITING,356,"Astellas Pharma Global Development, Inc.",Astellas,171,1,1,active_comparator,2,docetaxel,setidegrasib,KRAS,Small Molecule,ALK;BRAF;EGFR;HER2;KRAS;MET;NTRK;PD-L1;RET;ROS1,0,1,1,0,1,1,1,1,1,1,1,"EGFRm, ROS1+, KRAS G12C, MET+, PD-L1+",metastatic · 1st-line · squamous
NCT07578571,A Phase 1 Study of IM-1617 in Participants With Advanced Cancer,PHASE1,Phase 1,RECRUITING,175,"Immunome, Inc.",Immunome,4,1,0,multi_experimental,2,im-1617,im-1617,,ADC,HER2;PD-L1;biomarker,1,1,0,0,0,0,0,1,0,1,1,PD-L1+,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT07583316,"A Phase 1 First-in-Human Study of CRPA1A2, a MAGE-A1/HLA-A*02:01 Bispecific T-Cell Engager, in Patients With Solid Tumors",PHASE1,Phase 1,NOT_YET_RECRUITING,192,"Corregene Biotechnology Co., Ltd",Corregene Biotechnology,4,1,0,multi_experimental,3,crpa1a2,crpa1a2,MAGE-A1,Bispecific Antibody,HLA-A*02:01;MAGE-A1;MET,1,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT07583771,A Phase Ⅰ Study of CS08399 in Participants With MTAP-deleted Solid Tumors and Lymphoma,PHASE1,Phase 1,NOT_YET_RECRUITING,186,"Chipscreen Biosciences, Ltd.",Chipscreen Biosciences,25,1,0,single_arm,1,cs08399,cs08399,MTAP,Small Molecule,MTAP-DELETED,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT07586202,A Study of Neoadjuvant Amivantamab With Either Lazertinib or Chemotherapy in Participants With Resectable EGFR-Mutated NSCLC,PHASE2,Phase 2,RECRUITING,68,"Janssen Research & Development, LLC",Johnson & Johnson,363,1,1,multi_experimental,2,amivantamab,amivantamab;carboplatin;lazertinib;pemetrexed,EGFR,Monoclonal Antibody,ALK;BRAF;EGFR;HER2;KRAS;MET;NTRK;RET;ROS1;genomic,1,1,1,1,1,0,0,0,0,0,1,"EGFRm, ALK+, ROS1+",resectable · squamous
NCT07589205,"Study of IBI3028 in Participants With Locally Advanced, Unresectable, or Metastatic Solid Tumors",PHASE1,Phase 1,RECRUITING,493,"Innovent Biopharmaceutical Technology (Hangzhou) Co., LTD.",Innovent,107,1,0,single_arm,1,drug: ibi3028,drug: ibi3028,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,1,0,0,1,PD-L1+,metastatic · measurable (RECIST)
NCT07590531,AMT-116 in Combination With AK112 in Patients With Lung Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,118,Multitude Therapeutics Inc.,Multitude Therapeutics,8,1,0,multi_experimental,2,ak112;amt-116,ak112;amt-116,CD44v9,ADC,ALK;BRAF;EGFR;MET;NTRK;PD-L1;RET;ROS1,1,1,1,1,1,0,1,0,0,0,1,"EGFRm, ALK+, ROS1+, MET+",metastatic · squamous · measurable (RECIST)
NCT07601048,A Trial of HRS-7058 in Advanced or Metastatic Non-Small Cell Lung Cancer Patients Who Have Failed Standard Treatment,PHASE3,Phase 3,NOT_YET_RECRUITING,450,"Shandong Suncadia Medicine Co., Ltd.",Shandong Suncadia Medicine,22,1,0,active_comparator,4,fulzerasib tablets;garsorasib tablets;glecirasib citrate tablets,hrs-7058,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT07602842,A Study of IDP-001 in Advanced or Metastatic Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,132,"InduPro, Inc.",InduPro,1,1,0,multi_experimental,2,idp-001,idp-001,EGFR,ADC,,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07602855,A Study of Risvutatug Rezetecan in Combination With Ivonescimab in Participants With Advanced Solid Tumors (EMBOLD PanTumour-103),PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,184,GlaxoSmithKline,GSK,468,1,1,multi_experimental,2,ivonescimab;risvutatug rezetecan,ivonescimab;risvutatug rezetecan,EGFR,Monoclonal Antibody,BRAF;MSS;PR;biomarker;biomarker analysis;pMMR,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT07603791,"Phase II Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Antitumor Activity of ALK202 for Injection in Combination With Drugs in NSCLC Participants.",PHASE2,Phase 2,NOT_YET_RECRUITING,252,"Shanghai Allink Biotherapeutics Co., Ltd.",Shanghai Allink Biotherapeutics,4,1,0,multi_experimental,3,alk202 for injection,alk202 for injection;carboplatin injection;ivonescimab injection;osimertinib mesylate tablets,PD-L1,,EGFR;MET;PD-L1,0,1,0,0,0,0,0,1,0,0,1,PD-L1+,measurable (RECIST)
NCT07609251,A Clinical Study of SCTB41 Combined With Docetaxel in Patients With Previously Treated Locally Advanced or Metastatic Non-Small Cell Lung Cancer（Phase II Study Ongoing）,PHASE2,Phase 2,NOT_YET_RECRUITING,90,Sinocelltech Ltd.,Sinocelltech,34,1,0,single_arm,1,docetaxel;sctb41,docetaxel;sctb41,,,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · small-cell · measurable (RECIST) · ECOG 0-1
NCT07610798,"A Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Preliminary Antitumor Activity of INV-8989 in Patients With Advanced Solid Tumors Harboring KRAS G12D Mutations",PHASE1;PHASE2,Phase 2,RECRUITING,178,"Shenzhen Ionova Life Sciences Co., Ltd.",Shenzhen Ionova Life Sciences,4,1,0,multi_experimental,14,inv-8989,inv-8989,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07613723,"A Study to Test the Safety, Tolerability and Effect of ZI-MA4-1 for Patients With Locally Advanced or Metastatic Solid Malignancies",PHASE1,Phase 1,RECRUITING,9,Zelluna Immunotherapy AS,Zelluna Immunotherapy AS,1,1,0,single_arm,1,cyclophosphamide;fludarabine;zi-ma4-1 (tcr-nk cells),cyclophosphamide;fludarabine;zi-ma4-1 (tcr-nk cells),MAGE-A4,Cell Therapy,HLA-A*02:01;MAGE-A4,1,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT07614646,"Evaluate the Safety, Tolerability, and Preliminary Efficacy of EVM14 in Combination With Ivonescimab in Sq-NSCLC Patients",PHASE1,Phase 1,NOT_YET_RECRUITING,13,"Everest Medicines (Beijing) Co., Ltd.",Everest Medicines (Beijing),2,1,0,single_arm,1,evm14;ivonescimab,evm14;ivonescimab,,Vaccine,PD-L1;biomarker,1,1,0,0,0,0,0,1,0,0,1,PD-L1+,metastatic · squamous · measurable (RECIST) · ECOG 0
NCT07617337,AQUA07 in Patients With ALK-Positive Non-Small Cell Lung Cancer,PHASE1,Phase 1,RECRUITING,102,Chugai Pharmaceutical,Chugai Pharmaceutical,15,1,0,multi_experimental,2,,aqua07;lorlatinib,ALK,,ALK,0,1,0,1,0,0,0,0,0,1,1,ALK+,metastatic · 2nd-line+ · measurable (RECIST)
NCT07619339,A Study of Tepotinib and Ivonescimab in People With Non-Small Cell Lung Cancer,PHASE1,Phase 1,RECRUITING,16,Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,411,0,0,single_arm,1,ivonescimab;tepotinib,ivonescimab;tepotinib,MET,Small Molecule,ALK;BRAF;HER2;KRAS;MET;NTRK;RET;ROS1,0,1,1,0,1,0,1,0,0,0,1,"EGFRm, ROS1+, MET+",metastatic · adenoca. · measurable (RECIST)
NCT07620951,Material Balance of [14C]Zorifertinib in Healthy Adult Male Participants in China,PHASE1,Phase 1,RECRUITING,8,"Alpha Biopharma (Jiangsu) Co., Ltd.",Alpha Biopharma (Jiangsu),3,1,0,single_arm,1,[14c]zorifertinib oral formulation,[14c]zorifertinib oral formulation,EGFR,Small Molecule,EGFR,0,1,0,0,0,0,0,0,0,0,0,,
NCT07622186,A Study of SKB571 Combination Therapy in Participants With Non-Small Cell Lung Cancer (NSCLC),PHASE2,Phase 2,RECRUITING,150,"Sichuan Kelun-Biotech Biopharmaceutical Co., Ltd.",Kelun,50,1,0,multi_experimental,3,skb571 for injection,carboplatin;cisplatin;furmonertinib;osimertinib;pembrolizumab;skb571 for injection,EGFR,Monoclonal Antibody,EGFR,1,1,0,0,0,0,0,0,0,0,0,,metastatic · small-cell · measurable (RECIST)
NCT07623356,A Study of AK138D1 Alone or in Combination With Ivonescimab in Advanced Non-Small Cell Lung Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,265,Akeso,Akeso,103,1,0,multi_experimental,3,ak138d1,ak138d1;carboplatin;ivonescimab,,,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · small-cell · measurable (RECIST)
NCT07623369,A First-in-Human Study of HH160 in Participants With Advanced or Metastatic Solid Tumors,PHASE1,Phase 1,RECRUITING,299,Huahui Health,Huahui Health,3,1,0,multi_experimental,3,hh160,hh160,PD-1,Bispecific Antibody,,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07623642,"A Phase II Study of GV20-0251 in Combination With Anti-PD-1 Monoclonal Antibodies in Patients With Unresectable, Locally Advanced, or Metastatic Solid Tumors.",PHASE2,Phase 2,NOT_YET_RECRUITING,227,GV20 Therapeutics,GV20 Therapeutics,3,1,0,single_arm,1,anti-pd-1 monoclonal antibodies;gv20-0251,anti-pd-1 monoclonal antibodies;gv20-0251,IGSF8,Monoclonal Antibody,IGSF8 RNA;IGSF8 membrane protein;PD-L1,1,1,0,0,0,0,0,1,1,0,1,PD-L1+,metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT07624214,Study of LT-010391 in Participants With KRAS G12D-Mutant Solid Tumors,PHASE1,Phase 1,NOT_YET_RECRUITING,198,"Leadingtac Pharmaceutical (Shaoxing) Co., Ltd.",Leadingtac Pharmaceutical (Shaoxing),1,1,0,single_arm,1,lt-010391,lt-010391,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,0,0,0,0,,metastatic
NCT07625644,BL-M14D1 Plus Atezolizumab vs Standard of Care in First-Line Extensive-Stage Small Cell Lung Cancer (BrenDeLL-Lung01),PHASE3,Phase 3,RECRUITING,550,SystImmune Inc.,SystImmune,7,1,0,active_comparator,3,carboplatin+ etoposide + atezolizumab followed by atezolizumab and lurbinectedin,bl-m14d1 and atezolizumab,PD-L1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,1,1,0,1,PD-L1+,1st-line · squamous · measurable (RECIST) · ECOG 0-1
NCT07629960,A First-in-Human Trial of BLU-924 (SAR449336) in Advanced Solid Tumors Harboring KRAS Mutations,PHASE1;PHASE2,Phase 2,RECRUITING,265,Blueprint Medicines Corporation,Blueprint Medicines,17,1,1,single_arm,1,blu-924,blu-924,KRAS,Small Molecule,KRAS,0,1,0,0,0,1,0,0,0,0,1,KRAS G12C,metastatic · adenoca. · measurable (RECIST)
NCT07630961,Phase I Study of JFI447 [68Ga]Ga-DFC413 and Comparison to FFG233 [68Ga]Ga-NNS309 in Patients With Solid Tumors,PHASE1,Phase 1,RECRUITING,66,Novartis Pharmaceuticals,Novartis,836,1,1,multi_experimental,2,68ga-dfc413,68ga-dfc413;68ga-nns309,HER2,Radiopharmaceutical,HER2,0,1,0,0,0,0,0,0,0,0,0,,metastatic · ductal · measurable (RECIST)
